ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
91478624,2009-11-21 02:09:57 +0000,2015-05-11 19:17:12 +0000,96061,3836,40868,5219,5211779,Forbes,Forbes,true,false,"Official Twitter account of http://t.co/iVGiXAHX, homepage for the world's business leaders.","RT @ForbesVideo: Asia's richest man loves Tom Cruise -- and the potential billions to be made off his U.S. investments.
https://t.co/fT9yNuKylE","New York, NY",http://forbes.com
12992772,2008-02-02 22:42:17 +0000,2015-05-11 13:16:24 +0000,5978,1177,911,728,33372,JesseBrown,Jesse Brown,true,false,"Media critic

Public Key: http://t.co/jPYL6pseMH",RT @CNDLND: Leah McLaren on CANADALAND. http://t.co/rdWjQwaFfB http://t.co/MnSsR2A9sM,Toronto,http://CANADALANDSHOW.com
164075542,2010-07-08 00:15:20 +0000,2015-05-11 19:02:20 +0000,25904,0,532,2742,18760,josh_wingrove,Josh Wingrove,true,false,"Bloomberg reporter, Parliament Hill. Westerner. Proud owner of humiliatingly small dog. RTs aren't endorsements, obvs. jwingrove4@bloomberg.net.",@TriciaKindleman I am so out of touch :(,Ottawa,
21889069,2009-02-25 17:13:32 +0000,2015-05-11 18:13:38 +0000,11251,1150,352,665,25725,mattgallowaycbc,Matt Galloway,true,false,"Early riser, bike rider, bread baker, runner, Host @metromorning, CBC Radio1 99.1 FM",Hello Monday. New music from @Metric. Excellent. https://t.co/YthLmvHXG4,Toronto,http://www.cbc.ca/metromorning
25065495,2009-03-18 12:43:25 +0000,2015-05-11 12:56:36 +0000,24355,859,1378,598,77280,metromorning,Metro Morning,true,false,"Toronto's number one morning show with host Matt Galloway
5:30-8:30 on CBC Radio 1 99.1 in Toronto",@tom1robson She won last year. Is not on the ballot for this year.,"Toronto, Ontario",http://www.cbc.ca/metromorning/
16811540,2008-10-16 18:40:51 +0000,2015-05-11 19:16:10 +0000,37285,33,1289,4173,57162,metrotoronto,Metro Toronto,true,false,Top stories from Metro Toronto,"RT @MetroNewsCanada: Florida police respond to shooting involving George Zimmerman, the man acquitted in 2012 shooting of Trayvon Martin http://t.co/pg5DzAD4lq","Toronto, Ontario",http://www.metronews.ca
14216661,2008-03-25 16:25:25 +0000,2015-05-11 19:22:32 +0000,218883,75,5803,12042,354578,nationalpost,National Post,true,false,"News, analysis & commentary by the National Post. The Post on Twitter: http://t.co/nROivtrhuV | Post Staff http://t.co/mZtHmswYEP",Hayley Wickenheiser on death of ex-NHLer Steve Montador: 'He really struggled to live a normal life' http://t.co/63pFcldGHh via @npsport,Canada,http://www.nationalpost.com
14677919,2008-05-06 19:36:33 +0000,2015-05-11 19:15:20 +0000,27307,218,53854,281,4754311,NewYorker,The New Yorker,true,false,"The New Yorker is a weekly magazine with a mix of reporting of politics and culture, humor and cartoons, fiction and poetry, and reviews and criticism.",A cartoon by Paul Noth. For more from this week's issue: http://t.co/80jNuzN2Xs http://t.co/SvIIKH0NAG,"New York, NY",http://www.newyorker.com
19066390,2009-01-16 13:38:50 +0000,2015-05-11 12:16:36 +0000,28387,1,685,1024,17120,postedtoronto,Posted Toronto,false,false,"National Post + Toronto = Posted Toronto: TTC, City Hall and more.",Former Toronto mayor Rob Ford to undergo 10-hour surgery to remove large tumour from his abdomen http://t.co/jshWUg5W01 #toronto,Toronto,http://www.nationalpost.com/postedtoronto
2902546372,2014-12-02 16:36:31 +0000,2015-05-11 19:25:12 +0000,13321,160,814,3897,13236,reportedly,reported.ly,false,false,"Global news, our way. That means your way, too. Hosted by @acarvin, @alaskaHQ, @asteris, @kimbui, @malachybrowne & @wendycarrillo. TT=Translated Tweet","The shooting and trial raised questions on racial profiling and Florida's #StandYourGround law. #TrayvonMartin, 17, was unarmed.",Wherever the story takes us,http://reported.ly
1652541,2007-03-20 17:46:05 +0000,2015-05-11 19:21:07 +0000,119925,839,92676,1055,6892556,Reuters,Reuters Top News,true,false,"Top and breaking news, pictures, and videos from Reuters.",Merkel is defending her staff against growing criticism in the spy scandal: http://t.co/Umsc7pZPJp http://t.co/6880SP64mi,Around the world,http://www.reuters.com
17881732,2008-12-04 22:31:21 +0000,2015-05-09 16:04:18 +0000,1895,9,7886,1865,1030911,rickmercer,Rick Mercer,true,false,Anger is my cardio.,RT @NEWSneil: Breaking:@brownbarrie wins Ontario PC leadership #cbcto,Canada,http://www.rickmercer.com
2480079168,2014-05-06 16:59:40 +0000,2015-05-11 19:03:44 +0000,2219,1830,1940,296,191234,SavedYouAClick,Saved You A Click,false,false,Don't click on that. I already did. Shorty Award winner. (Tweets by @jakebeckman),"@ryantate @Pinboard yes, yes i am",,
12599562,2008-01-23 16:03:07 +0000,2015-05-11 19:00:44 +0000,20262,507,1030,2849,30065,TheAgenda,The Agenda | TVO,false,false,"TVO's flagship current affairs program, devoted to exploring social, political, cultural & economic issues. Run by @elamin88 & @danielkitts",Patrick Brown understood how leadership campaigns are won. @spaikin on @brownbarrie's victory: http://t.co/qfQ9nYyCYV http://t.co/kjSOsc9pcu,"Toronto, Ontario, Canada",http://theagenda.tvo.org
5988062,2007-05-12 13:04:50 +0000,2015-05-11 19:07:43 +0000,35544,12,93273,118,8370025,TheEconomist,The Economist,true,false,"News and analysis with a global perspective. Follow for article updates, events and news from The Economist. To subscribe go to: http://t.co/VJbacSdRCj",Aid agencies fear mass deaths as a Sunni coalition bombs a Shia rebel stronghold in Yemen http://t.co/wAKw1mDmh7 http://t.co/pJ0IoetlHh,London,http://www.economist.com
7280572,2007-07-06 01:55:57 +0000,2015-05-11 18:26:09 +0000,28543,151,3561,4250,184903,torontoist,Torontoist,false,false,"Torontoist is about Toronto and everything in it. Have tips? E-mail tips@torontoist.com, or @ or DM us.","Introducing the ""Myseum of Toronto,"" an online space to celebrate local history. http://t.co/iGrKBru5qv http://t.co/Ngdty1SPtJ",Toronto,http://www.torontoist.com
21238524,2009-02-18 20:43:38 +0000,2015-05-11 18:15:50 +0000,22372,290,2996,548,166989,torontolife,Toronto Life,true,false,"Toronto Life's authoritative service writing and award-winning journalism delves into the issues, people and places that define the city.","A Q&amp;A with Joe Pennachetti, the bureaucrat who kept the city running under Rob Ford http://t.co/bzuyO7czHR http://t.co/6V2APkFJm2","Toronto, Canada",http://www.torontolife.com
12848262,2008-01-29 21:38:36 +0000,2015-05-11 19:15:19 +0000,149015,4040,6064,379,435086,TorontoStar,TorontoStar,true,false,"Get the latest news, alerts, sports, photos and more from Canada's largest daily newspaper.  1-800-279-0181","Captain John's will be gone by end of May, @SusanPigg reports http://t.co/Ej3kQICRqm http://t.co/q9FRQ4I3kI","1 Yonge St., Toronto, Canada",http://www.thestar.com
16589206,2008-10-04 06:41:05 +0000,2015-05-11 17:58:00 +0000,36511,2,49132,5908,2559479,wikileaks,WikiLeaks,true,false,We open governments.,The New Totalitarians: How Sweden became the Israel of the North https://t.co/ewmblAjqBM More: https://t.co/Mb6gXlz7QS @KenRoth,Everywhere,http://wikileaks.org
